snp,state,label,value
8517,1,N,4.157990632271111
8518,1,N,3.113406500892554
8519,1,N,4.092309124855861
8520,1,N,1.920438909262179
8521,0,P,6.825001709258124
8522,0,P,5.039852748098789
8523,0,P,8.94017553304865
8524,0,P,4.706815915588196
8525,0,P,6.083442547238398
8526,1,N,2.802685464845048
8527,1,N,1.8220721830979303
8528,1,N,4.759883135665766
8529,1,N,-0.4358917832112432
8530,0,P,6.049726835334107
8531,0,P,7.685352069383429
8532,0,P,9.842314424335484
8533,0,P,4.9493802587482945
8534,0,P,6.859572809608261
8535,0,P,3.8250575934435096
8536,0,P,8.092739503148383
8537,0,P,6.825721686802883
8538,0,P,4.280850086657468
8539,0,P,6.235292506495978
8540,0,P,7.811568907423757
8541,0,P,8.27991506199257
8542,0,P,7.837111485253628
8543,0,P,9.356089662683829
8544,0,P,8.753293843924938
8545,1,N,-1.0044248852236635
8546,1,N,1.8035455239505427
8547,1,N,5.743574202377973
8548,1,N,3.898855655588101
8549,1,N,6.428690938458257
8550,1,N,2.3664027171377344
8551,1,N,2.251920763919884
8552,1,N,2.90474440349805
8553,1,N,0.3538871072696286
8554,1,N,3.6555446575939827
8555,1,N,0.49357695763176945
8556,1,N,2.367936006502485
8557,1,N,5.405249774324668
8558,1,N,1.7229357606273443
8559,1,N,3.875417882340275
8560,1,N,4.024948213673537
8561,1,N,2.469278739005926
8562,1,N,3.5752797853375218
8563,1,N,5.3862327783298465
8564,1,N,2.8604236411414714
8565,1,N,1.0120412852749825
8566,1,N,3.9787268941786307
8567,1,N,3.587154512901269
8568,1,N,3.0694357504693603
8569,1,N,3.123248569982235
8570,1,N,1.2894522984737122
8571,1,N,2.112753748748483
8572,1,N,4.6256062464087
8573,1,N,1.6147607557573547
8574,1,N,3.723936599526361
8575,1,N,0.4989284396402014
8576,1,N,-0.7807285600895684
8577,1,N,1.7816169173423109
8578,1,N,5.851566890818059
8579,1,N,1.5355491010179516
8580,1,N,5.537240251687843
8581,1,N,0.722663184348713
8582,1,N,3.508058334208202
8583,1,N,2.746318633524036
8584,1,N,-0.4931522649966409
8585,1,N,2.7235858095061323
8586,1,N,-1.1013923628692996
8587,1,N,0.2388191836139253
8588,1,N,-0.7112046648515271
8589,1,N,5.394394752168335
8590,1,N,-0.5943815574478877
8591,1,N,2.4673300212710583
8592,1,N,6.283197762412069
8593,1,N,1.825943791716226
8594,1,N,0.3508962519312431
8595,1,N,5.538174698562252
8596,1,N,4.9633165582271115
8597,0,P,10.653238633498898
8598,1,N,5.546027068407998
8599,1,N,1.5332450627260819
8600,0,P,6.883946713289147
8601,0,P,12.285173994335182
8602,0,P,7.0330831125007744
8603,0,P,7.39959890033306
8604,0,P,9.920948777556962
8605,1,N,3.5990590113399303
8606,1,N,0.1505757455173895
8607,0,P,6.315154490753259
8608,0,P,11.497491005113796
8609,0,P,6.171344110924079
8610,0,P,10.577430267476544
8611,1,N,2.06954070777868
8612,1,N,0.17989170726342918
8613,1,N,-2.571771991772252
8614,1,N,2.6230773028585
8615,1,N,5.39843782563091
8616,1,N,5.8695431419248845
8617,1,N,10.114832668505459
8618,1,N,3.327546748800054
8619,1,N,4.963446403907497
8620,1,N,0.9111007249605789
8621,1,N,3.4475145641409286
8622,1,N,4.493796143617328
8623,1,N,4.204653414640677
8624,1,N,2.5249647590141597
8625,1,N,1.382784071752986
8626,1,N,0.912428754801685
8627,1,N,1.4242756061766897
8628,1,N,2.0643720812041417
8629,1,N,1.9089753701478644
8630,1,N,2.8232242503592877
8631,1,N,1.4098941948089505
8632,1,N,4.992784708036487
8633,1,N,3.622810939176979
8634,1,N,5.938281154555368
8635,1,N,2.3136855512453542
8636,1,N,2.894635927921973
8637,1,N,-1.3854104749485767
8638,1,N,5.636130191269211
8639,1,N,1.8526594146622324
8640,1,N,5.381920248568322
8641,1,N,6.909996001452826
8642,1,N,4.5013686341865515
8643,1,N,3.6935009960711263
8644,1,N,6.472974251487731
8645,1,N,2.609460822695856
8646,1,N,6.933652797569509
8647,1,N,4.255096682731155
8648,1,N,-0.48710897817548204
8649,1,N,1.0124078148964617
8650,1,N,1.773856863348445
8651,1,N,3.547607652838967
8652,1,N,1.299523384177534
8653,1,N,1.6869551372637461
8654,0,P,7.657598141556698
8655,1,N,1.6575984198765328
8656,1,N,0.7027627033679216
8657,1,N,1.5917573612563929
8658,1,N,1.5246590829661737
8659,1,N,1.1626455481154443
8660,1,N,5.25106354478339
8661,1,N,7.327550750425382
8662,1,N,4.830801083790966
8663,1,N,2.6640892209480773
8664,1,N,1.4692787795000029
8665,1,N,6.778618108135259
8666,1,N,3.2736620640338243
8667,1,N,1.0951542306072302
8668,0,P,7.808905538649119
8669,1,N,0.520101378496582
8670,1,N,-0.033652316486353584
8671,1,N,0.9666072423649839
8672,1,N,4.027333009234359
8673,1,N,4.235418106181177
8674,1,N,6.227826716183726
8675,1,N,1.3429857447381988
8676,1,N,3.6038156649666124
8677,1,N,1.1153811744148998
8678,1,N,3.3062920140897987
8679,1,N,5.697782344000938
8680,0,P,6.521065050432103
8681,1,N,7.884377136116408
8682,1,N,2.696523055797311
8683,1,N,3.1534644820510866
8684,1,N,3.998562843357697
8685,1,N,-0.07913515293678364
8686,1,N,-0.7071895630826641
8687,1,N,4.904379711009328
8688,1,N,-0.1479012268140827
8689,1,N,3.7926976533032146
8690,1,N,5.622059437170423
8691,1,N,2.3764541133774113
8692,1,N,7.400052006272094
8693,0,P,11.21623110549519
8694,0,P,10.075982213393953
8695,0,P,8.473055586790874
8696,0,P,7.321027777046935
8697,1,N,5.96640733941523
8698,1,N,1.039650524841188
8699,1,N,1.9594562665522273
8700,1,N,2.6520630088605155
8701,1,N,3.5220855001366846
8702,1,N,2.8235827805325844
8703,1,N,7.39416565601022
8704,1,N,2.2472520738287836
8705,1,N,3.692791504078849
8706,1,N,2.314733255861148
8707,1,N,1.5209512214231742
8708,1,N,0.8419211037110186
8709,1,N,0.9512939138051251
8710,0,P,7.327115348136508
8711,0,P,7.519604599928841
8712,1,N,-0.09044795282794427
8713,1,N,4.485766410263407
8714,1,N,2.2150412625180707
8715,1,N,2.5204242578449154
8716,1,N,-3.785975930872154
8717,1,N,2.519911462112542
8718,1,N,4.610755754566717
8719,0,P,7.740800323070435
8720,0,P,5.548418367492509
8721,0,P,6.611573582720026
8722,1,N,2.0828570792578645
8723,1,N,1.9922939040961856
8724,1,N,-0.07267666301962095
8725,1,N,0.9195619434731666
8726,1,N,-0.2207794800150884
8727,1,N,0.6426649035080856
8728,1,N,2.805503694914347
8729,1,N,2.535172435080451
8730,1,N,5.888483061299681
8731,1,N,2.712471734866185
8732,1,N,-1.8920528695562737
8733,1,N,3.893834890122087
8734,1,N,8.719920430519338
8735,1,N,-1.148752016179615
8736,1,N,-0.9661320031783518
8737,1,N,5.740272600420566
8738,1,N,-0.9366138250739686
8739,1,N,4.564564298460352
8740,1,N,5.697609773560266
8741,1,N,0.4576958467163217
8742,1,N,1.4121855583357221
8743,1,N,3.1398788255699697
8744,1,N,3.9968425115658874
8745,1,N,-0.45172641010716497
8746,1,N,-0.022309578795884022
8747,1,N,0.6844926106907634
8748,1,N,2.762926330531882
8749,1,N,3.9531064097602973
8750,1,N,1.905336139203389
8751,1,N,0.927966093023203
8752,1,N,1.069730640794053
8753,1,N,0.6457110177525731
8754,1,N,5.416055585810792
8755,1,N,3.6432459884126973
8756,1,N,1.3145909327539662
8757,1,N,-0.812807833598284
8758,1,N,6.192747009943999
8759,1,N,2.811215347420402
8760,1,N,0.6445978245832933
8761,1,N,1.438065249621452
8762,1,N,0.6398915881258018
8763,1,N,5.081134715001838
8764,1,N,3.34376454464224
8765,1,N,0.40751080043446786
8766,1,N,3.183295741080876
8767,1,N,3.441675189121074
8768,1,N,3.171952647715451
8769,1,N,2.3904054340135894
8770,1,N,5.130589091184174
8771,1,N,-1.3380632573512807
8772,1,N,1.8944308741256959
8773,1,N,4.663914257865822
8774,1,N,2.1797808439964745
8775,1,N,6.2628366301540375
8776,1,N,1.084505337969384
8777,1,N,-0.0784991570833844
8778,1,N,2.32945856815968
8779,1,N,4.519090892075884
8780,1,N,2.4884601570024105
8781,1,N,0.13222625679412792
8782,1,N,1.7166549857087374
8783,1,N,2.248290386714399
8784,1,N,5.14611562380958
8785,1,N,5.057988843060083
8786,1,N,1.0728230679302175
8787,1,N,3.9260772127068684
8788,1,N,1.1713561245344277
8789,1,N,4.087598496935922
8790,1,N,4.993123308470191
8791,1,N,3.6621686860978913
8792,1,N,1.3056716964129715
8793,1,N,3.348658742055333
8794,1,N,4.392078057296867
8795,1,N,4.199941124995767
8796,1,N,1.4492632647960477
8797,0,P,6.699015424417432
8798,0,P,7.041113805412747
8799,0,P,9.71918114190878
8800,0,P,9.094014347114936
8801,0,P,4.644627390518368
8802,0,P,8.358922217231097
8803,0,P,8.547407056693753
8804,0,P,7.431591744570724
8805,0,P,8.109605873168546
8806,0,P,7.944473178888609
8807,0,P,8.181441541867072
8808,0,P,5.700172835050834
8809,0,P,7.327757812854278
8810,1,N,3.596540238352117
8811,1,N,2.603175102823862
8812,0,P,9.055016205132691
8813,0,P,8.88984271977758
8814,1,N,5.037593881905879
8815,1,N,3.861685876714816
8816,1,N,1.5037482981649388
8817,1,N,1.7545375400232919
8818,1,N,-0.49106430966106185
8819,1,N,1.4882693244516945
8820,1,N,5.048830511665213
8821,1,N,1.3927405392927106
8822,1,N,5.3981977178518115
8823,1,N,3.1228449126761264
8824,1,N,3.8823496898205248
8825,1,N,4.799288350969299
8826,1,N,4.567526353266748
8827,1,N,2.3209847483761257
8828,1,N,6.24074135901692
8829,1,N,4.538881945101723
8830,0,P,7.110504341643098
8831,0,P,7.9855750790748
8832,1,N,1.3183018480392592
8833,0,P,5.694360820418998
8834,0,P,4.614845820437448
8835,0,P,9.54207450874865
8836,0,P,7.829867620219484
8837,0,P,6.308721675089973
8838,1,N,2.6352633557416856
8839,1,N,0.07748229333312961
8840,1,N,2.7023823174415798
8841,1,N,2.158187422498083
8842,1,N,0.8574807516783016
8843,1,N,3.9584721335576285
8844,1,N,2.0231191503076276
8845,1,N,-0.07105469273853338
8846,1,N,6.840640517989513
8847,1,N,0.4697464904990194
8848,1,N,2.795844174573437
8849,1,N,2.707400517841334
8850,1,N,5.716019100247783
8851,1,N,5.105572039256075
8852,1,N,3.8651838425602616
8853,1,N,3.509048695961865
8854,1,N,4.157528913053045
8855,1,N,0.7221829839259026
8856,1,N,1.8717234554736444
8857,1,N,2.5408350670782895
8858,0,P,7.7840672342567805
8859,1,N,5.395203873836233
8860,1,N,0.4300440624256554
8861,1,N,2.432965609727714
8862,1,N,2.549854450712089
8863,1,N,1.177882581671942
8864,1,N,5.740946707390048
8865,1,N,4.830591193548843
8866,1,N,-1.4320742365935262
8867,1,N,3.6441517032240136
8868,1,N,4.418755690677513
8869,1,N,4.315410180971767
8870,1,N,2.86407869052005
8871,1,N,4.201926723856267
8872,1,N,4.668091667936263
8873,1,N,3.9415456165100133
8874,1,N,0.45772422404746527
8875,1,N,5.76775569322283
8876,1,N,4.203698914170584
8877,1,N,5.667898172170376
8878,1,N,1.4629976147757335
8879,1,N,3.014774281446685
8880,1,N,1.5975347574894554
8881,1,N,3.8981919472035536
8882,1,N,1.828307895504695
8883,1,N,2.9469320403426678
8884,1,N,3.4254014238280717
8885,1,N,-0.13337932190410084
8886,1,N,4.8058081118930165
8887,1,N,4.146167563208833
8888,1,N,0.9574036616967985
8889,1,N,3.8907822504632468
8890,1,N,4.132573564619435
8891,1,N,2.7907782681873448
8892,1,N,5.070482134797225
8893,1,N,3.19116571531502
8894,1,N,5.3774942487467206
8895,1,N,0.49220409179647717
8896,1,N,2.0915058732332352
8897,0,P,7.511811126564753
8898,0,P,9.358478209517203
8899,1,N,3.303529424827969
8900,1,N,2.6520977412890456
8901,1,N,2.7146638969958463
8902,1,N,0.670884929809628
8903,1,N,2.444660641452077
8904,1,N,2.0711898173660312
8905,1,N,-0.2491642018470568
8906,1,N,1.229711958317824
8907,1,N,4.0046216125111265
8908,1,N,2.2774024165697275
8909,1,N,2.224451381278079
8910,1,N,4.002718763792913
8911,1,N,7.024215033911439
8912,1,N,3.2370066638267425
8913,1,N,5.099534167532172
8914,1,N,3.9607106375760273
8915,1,N,1.1028203120787392
8916,0,P,6.230695261463935
8917,0,P,7.435868779641987
8918,0,P,5.844470471461792
8919,0,P,8.258432528072593
8920,0,P,5.586166520922182
8921,0,P,7.103295443293827
8922,0,P,7.8941625594706535
8923,0,P,7.097503041979394
8924,0,P,7.164551985493254
8925,0,P,8.540530214901752
8926,0,P,11.843294931891172
8927,1,N,4.019371880728723
8928,1,N,-3.2194142979822624
8929,1,N,6.066802100946955
8930,1,N,3.7703518764282293
8931,1,N,3.44255002152325
8932,1,N,4.457955422343357
8933,1,N,4.142749506355105
8934,1,N,3.500408542173115
8935,1,N,4.576393507457578
8936,1,N,1.9261575516481726
8937,1,N,1.669634923588653
8938,1,N,4.147913959189955
8939,1,N,9.00123948908737
8940,1,N,4.940170469064022
8941,1,N,1.8043993778383152
8942,1,N,1.8802173804604538
8943,1,N,1.714906825442738
8944,1,N,6.541851422556025
8945,1,N,1.194009937508673
8946,1,N,0.8924757916476249
8947,1,N,3.415414066120123
8948,1,N,-0.2567417129018792
8949,1,N,3.8352004269032958
8950,1,N,3.014927199485798
8951,1,N,-1.8241097699961095
8952,1,N,4.2633614337015935
8953,1,N,1.4412906933977832
8954,1,N,1.9717962605530637
8955,1,N,1.9242476576324885
8956,1,N,4.157155858818978
8957,1,N,0.2414170394907722
8958,1,N,3.9894981166348176
8959,1,N,1.5768834653390762
8960,1,N,3.3549746164010132
8961,1,N,4.400662745710661
8962,1,N,2.3010671099213846
8963,1,N,1.8725936641560579
8964,1,N,1.1649859670868785
8965,1,N,2.723879088007546
8966,1,N,2.465711523631104
8967,1,N,3.709316630847841
8968,1,N,3.342901185251174
8969,1,N,1.4709928565932429
8970,1,N,2.9360779370583128
8971,1,N,1.3348616412905354
8972,1,N,3.024813378001376
8973,1,N,3.4943110250787037
8974,1,N,1.2295964212334283
8975,1,N,2.3213738716025434
8976,1,N,2.642278834330189
8977,0,P,9.171946702622371
8978,0,P,9.377156502027365
8979,0,P,9.3455114484138
8980,0,P,6.930383730196998
8981,1,N,0.9239098713628988
8982,1,N,3.8631787015983368
8983,1,N,2.5528419984776916
8984,1,N,5.288314752065192
8985,1,N,2.19384983108561
8986,1,N,5.570844667625201
8987,1,N,4.509006989279382
8988,0,P,7.4202817335096825
8989,0,P,8.198270546157977
8990,0,P,9.15125030893442
8991,0,P,9.180253090838143
8992,0,P,8.316483522646518
8993,0,P,7.401318065629314
8994,0,P,7.331743487870263
8995,1,N,4.3725923849854365
8996,1,N,-1.21038245950613
8997,1,N,2.8452143518764546
8998,1,N,4.719813705636891
8999,1,N,6.390697744567753
9000,1,N,0.49890039772670436
9001,1,N,3.4847413599365646
9002,1,N,1.9854904215013305
9003,1,N,5.941995638198113
9004,1,N,2.0462545988010175
9005,1,N,2.004481242214558
9006,1,N,3.3464348671026873
9007,1,N,0.1929077056819004
9008,1,N,4.464133313047867
9009,1,N,3.9437610006006723
9010,1,N,1.1854077788749322
9011,1,N,2.5414171901151645
9012,0,P,9.157747775617537
9013,0,P,5.999461224968195
9014,1,N,2.388771025090641
9015,1,N,3.5537514908575876
9016,0,P,9.959270458799619
9017,1,N,6.810525779705017
9018,1,N,2.0089312129824424
9019,1,N,0.7414240125667044
9020,1,N,5.564543784629741
9021,1,N,3.562829018616881
9022,1,N,0.718310397421813
9023,1,N,-0.07724729049717016
9024,1,N,1.9029194381114265
9025,1,N,0.5138428298587012
9026,1,N,5.2111676494277654
9027,1,N,2.154994167223476
9028,1,N,3.1512410693518444
9029,1,N,4.838315593609461
9030,1,N,2.8839286186952098
9031,1,N,2.3425793381017477
9032,1,N,5.548106269888759
9033,1,N,2.716767660828794
9034,1,N,3.7752694639145377
9035,1,N,1.1613553184163576
9036,1,N,4.90222487142268
9037,1,N,-2.0525492184024863
9038,1,N,2.57635863440703
9039,1,N,1.0878726186270868
9040,1,N,2.841195340924597
9041,1,N,0.9734450162586308
9042,1,N,3.7228311307972723
9043,1,N,4.939276003877067
9044,1,N,1.1240308616596824
9045,0,P,6.5891116843752435
9046,0,P,5.41976373947251
9047,0,P,10.637612538632602
9048,0,P,6.680759254974774
9049,0,P,10.647165774223252
9050,0,P,4.306462480358389
9051,0,P,8.69487998850037
9052,0,P,6.669823584842833
9053,1,N,-1.0673130333122787
9054,1,N,8.203562628271069
9055,1,N,5.996905620129047
9056,1,N,6.102122881524278
9057,1,N,2.6062648206011274
9058,1,N,3.453673668618096
9059,1,N,2.002668212348052
9060,1,N,1.7745450367342523
9061,1,N,2.2356374755329855
9062,1,N,-0.7784066420684757
9063,1,N,1.4989710758670196
9064,1,N,1.9832592704515735
9065,1,N,6.737064402187997
9066,1,N,1.6676062006982195
9067,1,N,1.3520866787747297
9068,1,N,1.3218258910573422
9069,1,N,1.6768067822924313
9070,1,N,0.7301723621974374
9071,1,N,0.4703212302234441
9072,1,N,3.2521737351345212
9073,1,N,6.289895124972931
9074,1,N,5.548805210498502
9075,1,N,3.559573630619503
9076,1,N,3.5007870903154816
9077,1,N,0.9140162686680027
9078,1,N,0.7993858271344867
9079,1,N,3.9636247318603335
9080,1,N,0.20719136907569702
9081,1,N,4.104615956231877
9082,0,P,8.10383323637576
9083,0,P,7.354880455153398
9084,0,P,6.8182943365170585
9085,0,P,7.5757783337028535
9086,0,P,9.311135124602396
9087,0,P,8.18159921425495
9088,1,N,0.19254146556353335
9089,1,N,4.2322156471421755
9090,1,N,0.028093552551198275
9091,1,N,1.8217645546688406
9092,1,N,1.6640250549920452
9093,1,N,0.34491268173684375
9094,1,N,4.852586616209463
9095,1,N,1.2997635300672588
9096,1,N,2.840096462709392
9097,1,N,2.778744395834546
9098,1,N,4.383622942507786
9099,1,N,3.259228641108879
9100,1,N,2.9415835804138126
9101,1,N,3.6626732068662933
9102,1,N,5.0915577900602145
9103,1,N,7.854337314424143
9104,1,N,2.3425846343436105
9105,1,N,0.26322692363901234
9106,1,N,2.066671418519726
9107,1,N,4.255613669840356
9108,1,N,3.08671959165867
9109,1,N,1.1174892630653466
9110,1,N,5.616061443796442
9111,1,N,5.121597644719401
9112,1,N,3.594196983817685
9113,1,N,1.854082908325078
9114,1,N,2.0549628139876632
9115,1,N,5.5753488818583286
9116,1,N,4.648543936702385
9117,1,N,3.8376755571978993
9118,0,P,6.339180950539536
9119,0,P,10.116386447300382
9120,0,P,9.51319249607031
9121,0,P,9.779425366830068
9122,1,N,2.640788025271884
9123,1,N,1.9852464473789668
9124,1,N,4.936240366332888
9125,1,N,1.146270306560911
9126,1,N,3.3329148152116854
9127,1,N,5.717162357811327
9128,1,N,4.455248877543001
9129,1,N,2.868613461744813
9130,1,N,5.5505628612158215
9131,1,N,3.578355388376835
9132,1,N,4.4193494531778805
9133,1,N,0.48234517612056704
9134,0,P,8.159002331175193
9135,0,P,7.852506194191093
9136,1,N,0.8852264106056356
9137,1,N,5.236413972825349
9138,1,N,0.37242857084135483
9139,1,N,1.2242457946136802
9140,1,N,5.229121343268597
9141,1,N,6.516396195147651
9142,1,N,2.0975909821287018
9143,1,N,-2.373851095776115
9144,1,N,2.5759062375772688
9145,1,N,2.4979332629907036
9146,1,N,5.752000534986862
9147,1,N,5.538264855161195
9148,1,N,1.529940641914214
9149,1,N,3.4127994757986655
9150,1,N,4.640094647345067
9151,1,N,4.19325786747102
9152,1,N,5.733105848654397
9153,1,N,2.1828224417831064
9154,1,N,2.1708346196898516
9155,1,N,2.165553256384137
9156,1,N,1.2764453689126052
9157,1,N,6.851541043696124
9158,1,N,6.395314334473527
9159,1,N,3.979678089395711
9160,1,N,3.049317670592525
9161,1,N,3.3368899827719574
9162,1,N,2.5100946615643034
9163,1,N,4.990505110662961
9164,1,N,4.124479234568278
9165,1,N,2.497208064898884
9166,1,N,2.7052926015341696
9167,1,N,7.0374406911187855
9168,1,N,2.3824523519681815
9169,1,N,4.074044602223145
9170,1,N,1.8507525063309824
9171,1,N,3.8807989936818665
9172,1,N,2.544488637139023
9173,1,N,2.4110357046052777
9174,1,N,2.006663039035608
9175,1,N,2.4696692343091713
9176,1,N,4.521666723128913
9177,1,N,2.8203767716983967
9178,1,N,2.6735678745180858
9179,0,P,5.754678166032813
9180,0,P,6.6843265795646705
9181,0,P,9.329702333438084
9182,0,P,8.906699150120659
9183,0,P,6.525169633276937
9184,0,P,7.216937013730878
9185,1,N,0.9776932494097572
9186,1,N,2.390519341589047
9187,1,N,1.700570450596509
9188,1,N,2.9837355269014973
9189,1,N,4.329782167602555
9190,1,N,1.4641600009020406
9191,1,N,-0.2508660504211977
9192,1,N,4.129759060990146
9193,1,N,2.2605828674910997
9194,1,N,3.8008202965731135
9195,1,N,3.0824195965235734
9196,1,N,3.3720888643121634
9197,0,P,7.678800900753314
9198,0,P,7.367184219405841
9199,0,P,10.30638963861339
9200,1,N,1.3142306960560646
9201,1,N,3.240118292345333
9202,1,N,0.8131584297232428
9203,1,N,4.985821269980686
9204,1,N,3.6411317315051646
9205,1,N,3.7248229475402006
9206,1,N,0.492854246266047
9207,1,N,7.038367901643346
9208,1,N,4.32708830750386
9209,1,N,3.3493419881980753
9210,1,N,2.9264676291350837
9211,1,N,1.009076197973671
9212,1,N,0.031620025320342915
9213,0,P,5.832009062139907
9214,0,P,4.13691111912626
9215,0,P,7.949885524549452
9216,0,P,5.068945914695684
9217,0,P,10.296255599038902
9218,1,N,3.802650500393547
9219,1,N,4.825936800129984
9220,1,N,4.758981625580932
9221,1,N,2.0613404270621145
9222,1,N,0.759867009223953
9223,1,N,3.9110566724944347
9224,0,P,9.015561091858988
9225,1,N,2.0878653271477594
9226,1,N,5.000566625314574
9227,1,N,3.15274324729453
9228,1,N,1.2900720617977048
9229,1,N,1.0368893713815257
9230,1,N,2.47673547785839
9231,1,N,0.9560075475302989
9232,1,N,1.4937987985380476
9233,0,P,7.508890030975561
9234,0,P,9.203283879391213
9235,0,P,7.381399743184231
9236,1,N,-0.6345782367175121
9237,1,N,3.9014265639417287
9238,1,N,1.4833477211424104
9239,1,N,4.803756528687103
9240,1,N,3.4254658066242243
9241,1,N,2.95654200009468
9242,1,N,2.1380489146667307
9243,1,N,4.4745005748463305
9244,1,N,1.6495546779594494
9245,1,N,1.7284499655381
9246,1,N,3.2693735026170607
9247,1,N,2.5463179805961134
9248,0,P,12.131077553154803
9249,0,P,10.465086867896753
9250,0,P,7.354791436483899
9251,0,P,9.325581250177253
9252,0,P,8.777020292069663
9253,0,P,11.594195933165636
9254,0,P,7.653334655752695
9255,0,P,9.725316757668455
9256,0,P,9.128250766484502
9257,0,P,7.822763371734625
9258,0,P,7.59127305649619
9259,0,P,6.386723363641206
9260,0,P,4.254856742145577
9261,0,P,6.32960152557253
9262,0,P,5.908576832700093
9263,0,P,8.826559226519505
9264,0,P,6.3108265568466315
9265,1,N,2.8345463787560248
9266,1,N,3.817496295300927
9267,1,N,1.6369718708590588
9268,1,N,2.6811684959495325
9269,1,N,4.3778033302913695
9270,1,N,0.4384454972303131
9271,1,N,4.898931799269667
9272,1,N,5.421861306309989
9273,1,N,3.7548175193429882
9274,1,N,2.611347560669773
9275,1,N,2.51326801868884
9276,1,N,1.0391204559971574
9277,1,N,2.3396567373479655
9278,1,N,4.155939936585558
9279,1,N,3.768032070991026
9280,1,N,5.466046254255026
9281,1,N,3.7186538346013673
9282,1,N,5.0595518118495395
9283,1,N,4.62620141763975
9284,1,N,0.5072195577170682
9285,1,N,1.0404019881543414
9286,1,N,3.750589154335465
9287,1,N,2.0757571678207567
9288,1,N,4.0187484529556725
9289,1,N,6.030512553991104
9290,1,N,-0.30230454019004105
9291,1,N,6.450049829728407
9292,0,P,6.987222653125278
9293,1,N,3.680458472488149
9294,1,N,1.7630987115390135
9295,1,N,1.9540676676182622
9296,1,N,4.406343862105351
9297,1,N,3.793421839734438
9298,1,N,1.8355205770798437
9299,1,N,1.6049505392824832
9300,1,N,1.5782332868242372
9301,1,N,3.663874143743844
9302,1,N,5.313387235676267
9303,1,N,2.560325374574152
9304,1,N,3.1201527428520888
9305,1,N,0.95521413011702
9306,0,P,3.3155092798822743
9307,0,P,6.963697300191789
9308,0,P,9.88154464464991
9309,1,N,-0.5564255963301679
9310,1,N,4.3870525772775535
9311,1,N,3.9020554718542253
9312,1,N,3.9686167235940095
9313,1,N,3.1827677087786532
9314,1,N,0.8690074628020819
9315,1,N,0.8115757699135364
9316,1,N,4.470546180415271
9317,1,N,3.094045138343028
9318,1,N,3.7442457135867135
9319,1,N,9.097339533759577
9320,1,N,5.442782590826278
9321,1,N,2.4662194736483203
9322,1,N,2.9599253015037132
9323,1,N,4.094326455645819
9324,1,N,3.4766270580982233
9325,1,N,4.259001596515908
9326,1,N,3.1437119758760392
9327,1,N,0.7001154263155409
9328,1,N,2.878868655007297
9329,1,N,4.1633235880654995
9330,1,N,3.4128433854372675
9331,1,N,0.7592643334437015
9332,1,N,4.69086801176317
9333,1,N,1.760247570826436
9334,1,N,1.4263603141028605
9335,1,N,7.079846466000197
9336,1,N,1.4834730460381156
9337,1,N,0.4678879007963648
9338,1,N,3.6909221255369316
9339,0,P,8.76065697412436
9340,0,P,9.101385887643342
9341,0,P,9.54977804813463
9342,0,P,10.574913508729928
9343,1,N,4.523532268961373
9344,1,N,0.8612874090575553
9345,1,N,3.1697693376030136
9346,1,N,1.8662687460813496
9347,1,N,5.861698327511422
9348,1,N,4.4924481260852245
9349,1,N,3.1621506849656575
9350,1,N,1.1327781762756575
9351,1,N,0.7062420762791031
9352,1,N,3.33945087968156
9353,1,N,-2.185580039655468
9354,1,N,2.0755172404849382
9355,1,N,0.7123448749282124
9356,1,N,5.94435785873428
9357,1,N,3.7041846676981818
9358,1,N,5.604801171125227
9359,1,N,5.677391378837777
9360,1,N,5.029516592391568
9361,1,N,0.9135022308984322
9362,0,P,7.719093202457803
9363,0,P,6.472556238377441
9364,0,P,10.108410909348832
9365,0,P,6.457678691484321
9366,0,P,8.448119641775369
9367,0,P,7.115537173639138
9368,0,P,7.603351744237588
9369,0,P,10.745490373599246
9370,0,P,9.74338599077155
9371,1,N,7.0988378318074465
9372,1,N,2.461878137072109
9373,1,N,1.844552468486084
9374,1,N,2.687782238553602
9375,1,N,3.7534059141050813
9376,1,N,1.3875942575103348
9377,1,N,2.40781425945873
9378,1,N,2.7025985180061687
9379,1,N,3.903530375123429
9380,1,N,6.729658989801159
9381,1,N,4.511081716647644
9382,1,N,6.058339705881782
9383,1,N,4.703373818010634
9384,0,P,11.04836579782399
9385,0,P,6.487591392922956
9386,0,P,8.615545191789087
9387,0,P,6.6228088027711705
9388,0,P,9.99602332665073
9389,0,P,6.510485868794477
9390,0,P,5.67872443390404
9391,0,P,6.4301102403686246
9392,0,P,9.806803852682615
9393,0,P,6.577018560601424
9394,0,P,6.656949822132758
9395,0,P,12.222793722109682
9396,0,P,8.124571499224967
9397,0,P,7.728058368480473
9398,1,N,2.984252302942309
9399,1,N,1.0114408330071243
9400,1,N,2.1406788449778347
9401,1,N,4.453200569030638
9402,1,N,0.6062894942751975
9403,1,N,1.518067099353613
9404,1,N,3.6870641603586765
9405,1,N,3.1584815017594647
9406,1,N,2.5298643052927305
9407,1,N,0.6223930920108183
9408,1,N,5.213927610790084
9409,1,N,9.431195315568765
9410,1,N,5.044019631277026
9411,1,N,2.5974269937009034
9412,1,N,2.0082540894498475
9413,1,N,0.951957202150139
9414,1,N,4.894086017318496
9415,1,N,0.7164769096531787
9416,1,N,2.6238204371770757
9417,1,N,3.6018919961072404
9418,1,N,3.8083174338602146
